"PLU","CATEGORY","COMMODITY","VARIETY","VARIETY-NEW","ADDITIONAL VARIETY INFO","VARIETY_INFO-NEW","SIZE","NA MEASUREMENTS","ROW MEASUREMENTS","RESTRICTIONS","NOTES","BOTANICAL NAME","BOTANICAL-OLD","AKA","REVISION DATE","DATE ADDED","GPC","IMAGE","IMAGE_SOURCE"
"4400","Fruits","PEACHES","White Flesh","White Flesh","","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4401","Fruits","PEACHES","White Flesh","White Flesh","","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4402","Fruits","PEACHES","Yellow Flesh","Yellow Flesh","","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4403","Fruits","PEACHES","Yellow Flesh","Yellow Flesh","","","Large","66 size and larger","Average Fruit Weight =  185g and above","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4404","Fruits","PEACHES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4405","Fruits","PEACHES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4406","Fruits","PEARS","Asian/Nashi","Asian/Nashi - White","White","","All Sizes","","","","","Pyrus pyrifolia
","Pyrus pyrifolia","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005902","",""
"4407","Fruits","PEARS","Asian/Nashi","Asian/Nashi - Yellow","Yellow","","All Sizes","","","","","Pyrus pyrifolia
","Pyrus pyrifolia","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005902","",""
"4408","Fruits","PEARS","Asian/Nashi","Asian/Nashi - Brown","Brown","","All Sizes","","","","","Pyrus pyrifolia
","Pyrus pyrifolia","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005902","",""
"4409","Fruits","PEARS","Bartlett/Williams/WBC","Bartlett/Williams/WBC","","","Large","100 size and larger","Average Fruit Weight =  180g and above","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4410","Fruits","PEARS","Bartlett","Bartlett - Red/Red Sensation","Red/Red Sensation","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4411","Fruits","PEARS","Bosc/Beurre Bosc","Bosc/Beurre Bosc","","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4412","Fruits","PEARS","Bosc/Beurre Bosc","Bosc/Beurre Bosc","","","Large","100 size and larger","Average Fruit Weight =  185g and above","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4413","Fruits","PEARS","Bosc/Beurre Bosc","Bosc/Beurre Bosc","","","Large","100 size and larger","Average Fruit Weight =  185g and above","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4414","Fruits","PEARS","Comice/ Doyenne du Comice","Comice/ Doyenne du Comice","","","All Sizes","","","","all sizes; refer to plu master list","Pyrus spp.
","Pyrus spp.","","2009-06-16 00:00:00","2009-06-16 00:00:00","10005903","",""
"4415","Fruits","PEARS","Red","Red","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4416","Fruits","PEARS","Anjou","Anjou","","","Large","100 size and larger","Average Fruit Weight =  180g and above","","AKA D'Anjou","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4417","Fruits","PEARS","Anjou","Anjou - Red","Red","","All Sizes","","","","AKA D'Anjou","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4418","Fruits","PEARS","Forelle/Corella","Forelle/Corella","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4419","Fruits","PEARS","French","French","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4420","Fruits","PEARS","King Royal","King Royal","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4421","Fruits","PEARS","Packham/Packhams Triumph","Packham/Packhams Triumph","","","All Sizes","","","","all sizes; refer to PLU master list comments","Pyrus spp.
","Pyrus spp.","","2009-06-16 00:00:00","2009-06-16 00:00:00","10005903","",""
"4422","Fruits","PEARS","Seckel","Seckel","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4423","Fruits","PEARS","Tree Ripened","Tree Ripened","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4424","Fruits","PEARS","Winter Nelis/Honey","Winter Nelis/Honey","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4425","Fruits","PEARS","Retailer Assigned","Retailer Assigned","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4426","Fruits","PEARS","Retailer Assigned","","","","All Sizes","","","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4427","Fruits","PERSIMMON","Regular (American Persimmon)","Regular (American Persimmon)","","","All Sizes","","","","","Diospyros spp.
","Diospyros spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005948","",""
"4428","Fruits","PERSIMMON","Japanese/Sharonfruit (Kaki)","Japanese/Sharonfruit (Kaki)","","","All Sizes","","","","","Diospyros spp.
","Diospyros spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005946","",""
"4429","Fruits","PERSIMMON","Retailer Assigned","","","","All Sizes","","","","","Diospyros spp.
","Diospyros spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4430","Fruits","PINEAPPLE","","","","","Large","10 size and larger","","","Sizes for pineapple based on two-layer lug.","Ananas comosus
","Ananas comosus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935","",""
"4431","Fruits","PINEAPPLE","Jet Fresh","Jet Fresh","","","Small","12 size and smaller","","","Sizes for pineapple based on two-layer lug.","Ananas comosus
","Ananas comosus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935","",""
"4432","Fruits","PINEAPPLE","Jet Fresh","Jet Fresh","","","Large","10 size and larger","","","Sizes for pineapple based on two-layer lug.","Ananas comosus
","Ananas comosus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935","",""
"4433","Fruits","PINEAPPLE","Retailer Assigned","","","","All Sizes","","","","Sizes for pineapple based on two-layer lug.","Ananas comosus
","Ananas comosus","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4434","Fruits","PLUMS","Green","Green (Includes Dolly, Kelsey, Wickson)","Includes Dolly, Kelsey, Wickson","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4435","Fruits","PLUMS","Green","Green (Includes Dolly, Kelsey, Wickson)","Includes Dolly, Kelsey, Wickson","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4436","Fruits","PLUMS","Italian Prune/Sugar","Italian Prune/Sugar","","","All Sizes","","","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4437","Fruits","PLUMS","Purple","Purple (Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado)","Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4438","Fruits","PLUMS","Purple","Purple (Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado) ","Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4439","Fruits","PLUMS","Tree Ripened","Tree Ripened","","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4440","Fruits","PLUMS","Tree Ripened","Tree Ripened","","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4441","Fruits","PLUMS","Yellow","Yellow (Includes Golden Globe)","Includes Golden Globe","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4442","Fruits","PLUMS","Yellow","Yellow (Includes Golden Globe)","Includes Golden Globe","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4443","Fruits","PLUMS","Retailer Assigned","","","","All Sizes","","","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4444","Fruits","PLUMS","Retailer Assigned","","","","All Sizes","","","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4445","Fruits","POMEGRANATE","","","","","Small","42 size and smaller","Average Fruit Dimensions = less than 3 inch","","","Punica granatum
","Punica granatum","","2007-10-30 00:00:00","2007-10-30 00:00:00","10005970","",""
"4446","Fruits","POMEGRANATE","Retailer Assigned","","","","","","","","","Punica granatum
","Punica granatum","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4447","Fruits","QUINCE","","","","","All Sizes","","","","","Cydonia oblonga
","Cydonia oblonga","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006173","",""
"4448","Fruits","TAMARINDO","","","","","All Sizes","","","","","Tamarindus indica
","Tamarindus indica","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006359","",""
"4449","Fruits","TANGERINES/MANDARINS","Sunburst","Sunburst","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888","",""
"4450","Fruits","TANGERINES/MANDARINS","Clementine (includes Fortune)","Clementine (includes Fortune)","","","All Sizes","","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005886","",""
"4451","Fruits","TANGERINES/MANDARINS","Dancy","Dancy","","","All Sizes","","","","","Citrus reticulata
","Citrus reticulata","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4452","Fruits","TANGERINES/MANDARINS","Fairchild","Fairchild","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4453","Fruits","TANGERINES/MANDARINS","Honey/Murcott","Honey/Murcott","","","All Sizes","","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888","",""
"4454","Fruits","TANGERINES/MANDARINS","Kinnow","Kinnow","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888","",""
"4455","Fruits","TANGERINES/MANDARINS","Mandarin/Royal","Mandarin/Royal","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888","",""
"4456","Fruits","TANGELO","","","","","All Sizes","","","","","Citro paradisi X
","Citro paradisi X","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005880","",""
"4457","Fruits","TANGERINES/MANDARINS","Retailer Assigned","","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4458","Fruits","TANGERINES/MANDARINS","Retailer Assigned","","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4459","Fruits","TANGELO","Jamaican","Jamaican","","","All Sizes","","","","","Citro paradisi X
","Citro paradisi X","Ugli®","1999-12-31 00:00:00","1999-12-31 00:00:00","10005880","",""
"4460","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4461","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4462","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4463","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4464","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4465","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4466","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4467","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4468","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4469","ALL","FOR USE WITH ALL COMMODITIES","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4470","Fruits","SALAD BAR","","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4471","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4472","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4473","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4474","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4475","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4476","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4477","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4478","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4479","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4480","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4481","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4482","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4483","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4484","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4485","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4486","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4487","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4488","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4489","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4490","Fruits","OTHER FRUITS","Retailer Assigned","","","","All Sizes","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
